id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
962808633426890754,962808633426890754,2018-02-12 06:00:40 Malay Peninsula Standard Time,2018-02-12,06:00:40,+0800,15375209,manilabulletin,Manila Bulletin News,,PH’s first pure Outlet mall to rise in Tagaytay #BeFullyInformed  https://t.co/gFYgxYzfNC,en,[],['http://bit.ly/2smyfsO'],[],0,1,1,['befullyinformed'],[],https://twitter.com/manilabulletin/status/962808633426890754,False,,0,,,,,,,,[],,,,
962800962917158913,962800962917158913,2018-02-12 05:30:12 Malay Peninsula Standard Time,2018-02-12,05:30:12,+0800,15375209,manilabulletin,Manila Bulletin News,,Some stocks remain strong despite choppy trading #BeFullyInformed  https://t.co/KQ5ZKZLWop,en,[],['http://bit.ly/2srQa1u'],[],0,0,0,['befullyinformed'],[],https://twitter.com/manilabulletin/status/962800962917158913,False,,0,,,,,,,,[],,,,
962793505222463488,962793505222463488,2018-02-12 05:00:34 Malay Peninsula Standard Time,2018-02-12,05:00:34,+0800,15375209,manilabulletin,Manila Bulletin News,,DTI urged to prohibit imports of induction furnace #BeFullyInformed  https://t.co/XmkbrTIzBZ,en,[],['http://bit.ly/2sn8oRJ'],[],0,0,0,['befullyinformed'],[],https://twitter.com/manilabulletin/status/962793505222463488,False,,0,,,,,,,,[],,,,
962785900240474112,962785900240474112,2018-02-12 04:30:20 Malay Peninsula Standard Time,2018-02-12,04:30:20,+0800,15375209,manilabulletin,Manila Bulletin News,,BMW sees flat growth this year #BeFullyInformed  https://t.co/6Fptqc7xW6,en,[],['http://bit.ly/2so24cG'],[],0,0,0,['befullyinformed'],[],https://twitter.com/manilabulletin/status/962785900240474112,False,,0,,,,,,,,[],,,,
962778421016350720,962778421016350720,2018-02-12 04:00:37 Malay Peninsula Standard Time,2018-02-12,04:00:37,+0800,15375209,manilabulletin,Manila Bulletin News,,AIIB lines up infra projects for PH #BeFullyInformed  https://t.co/ObzMiihQtw,en,[],['http://bit.ly/2srPVDC'],[],0,1,1,['befullyinformed'],[],https://twitter.com/manilabulletin/status/962778421016350720,False,,0,,,,,,,,[],,,,
962770791703117825,962770791703117825,2018-02-12 03:30:18 Malay Peninsula Standard Time,2018-02-12,03:30:18,+0800,15375209,manilabulletin,Manila Bulletin News,,Turk businessmen keen on shipbuilding in PH – Lopez #BeFullyInformed  https://t.co/zoF33sCjS4,en,[],['http://bit.ly/2smQPB9'],[],0,2,4,['befullyinformed'],[],https://twitter.com/manilabulletin/status/962770791703117825,False,,0,,,,,,,,[],,,,
962763306153971714,962763306153971714,2018-02-12 03:00:34 Malay Peninsula Standard Time,2018-02-12,03:00:34,+0800,15375209,manilabulletin,Manila Bulletin News,,"IATA, CAAS agree to establish Safety Predictive Analytics Center in Singapore #BeFullyInformed  https://t.co/IGufMawxZ8",en,[],['http://bit.ly/2so1H1M'],[],0,1,0,['befullyinformed'],[],https://twitter.com/manilabulletin/status/962763306153971714,False,,0,,,,,,,,[],,,,
962755672969445378,962755672969445378,2018-02-12 02:30:14 Malay Peninsula Standard Time,2018-02-12,02:30:14,+0800,15375209,manilabulletin,Manila Bulletin News,,"Mitsubishi aims to sell more than 1,000 MRJ planes in 20 Years #BeFullyInformed  https://t.co/EYV3C0wGkp",en,[],['http://bit.ly/2spGB30'],[],0,0,0,['befullyinformed'],[],https://twitter.com/manilabulletin/status/962755672969445378,False,,0,,,,,,,,[],,,,
962748321801670657,962748321801670657,2018-02-12 02:01:01 Malay Peninsula Standard Time,2018-02-12,02:01:01,+0800,15375209,manilabulletin,Manila Bulletin News,,"Airbus, Boeing maintenance push forces incumbents to rethink strategies #BeFullyInformed  https://t.co/1vaMDIOV8M",en,[],['http://bit.ly/2so1taW'],[],0,0,1,['befullyinformed'],[],https://twitter.com/manilabulletin/status/962748321801670657,False,,0,,,,,,,,[],,,,
962740578759925760,962740578759925760,2018-02-12 01:30:15 Malay Peninsula Standard Time,2018-02-12,01:30:15,+0800,15375209,manilabulletin,Manila Bulletin News,,PhilJets orders its 10th chopper at Singapore Airshow #BeFullyInformed  https://t.co/dgfURTgMyK,en,[],['http://bit.ly/2EAnPe7'],[],0,0,0,['befullyinformed'],[],https://twitter.com/manilabulletin/status/962740578759925760,False,,0,,,,,,,,[],,,,
962733257170259969,962733257170259969,2018-02-12 01:01:09 Malay Peninsula Standard Time,2018-02-12,01:01:09,+0800,15375209,manilabulletin,Manila Bulletin News,,"Oman, Bahrain eyed as alternative host countries for OFWs repatriated from Kuwait #BeFullyInformed  https://t.co/YiH8IYrVAN",en,[],['http://bit.ly/2snARXE'],[],0,1,2,['befullyinformed'],[],https://twitter.com/manilabulletin/status/962733257170259969,False,,0,,,,,,,,[],,,,
962725528150081537,962725528150081537,2018-02-12 00:30:27 Malay Peninsula Standard Time,2018-02-12,00:30:27,+0800,15375209,manilabulletin,Manila Bulletin News,,"Send planes to Kuwait, then we can become friends – Duterte tells PAL chairman #BeFullyInformed  https://t.co/z48vNqRw1l",en,[],['http://bit.ly/2smqjYR'],[],0,2,6,['befullyinformed'],[],https://twitter.com/manilabulletin/status/962725528150081537,False,,0,,,,,,,,[],,,,
962717951567810562,962717951567810562,2018-02-12 00:00:20 Malay Peninsula Standard Time,2018-02-12,00:00:20,+0800,15375209,manilabulletin,Manila Bulletin News,,Duterte: PH neutral in US-China race #BeFullyInformed  https://t.co/Vy4JAA46yp,en,[],['http://bit.ly/2su21MD'],[],0,1,7,['befullyinformed'],[],https://twitter.com/manilabulletin/status/962717951567810562,False,,0,,,,,,,,[],,,,
962715359248822272,962715359248822272,2018-02-11 23:50:02 Malay Peninsula Standard Time,2018-02-11,23:50:02,+0800,15375209,manilabulletin,Manila Bulletin News,,Need to set up Boracay management body stressed #BeFullyInformed  https://t.co/FPM3vRJroG,en,[],['http://bit.ly/2smYO19'],[],0,1,2,['befullyinformed'],[],https://twitter.com/manilabulletin/status/962715359248822272,False,,0,,,,,,,,[],,,,
962712835729092608,962712835729092608,2018-02-11 23:40:01 Malay Peninsula Standard Time,2018-02-11,23:40:01,+0800,15375209,manilabulletin,Manila Bulletin News,,4 illegal loggers arrested in Bulacan #BeFullyInformed  https://t.co/q6vD6SzpWK,en,[],['http://bit.ly/2soKDbJ'],[],0,1,4,['befullyinformed'],[],https://twitter.com/manilabulletin/status/962712835729092608,False,,0,,,,,,,,[],,,,
962710397320081409,962710397320081409,2018-02-11 23:30:19 Malay Peninsula Standard Time,2018-02-11,23:30:19,+0800,15375209,manilabulletin,Manila Bulletin News,,No more noisy videoke sessions beyond 10 p.m. in Calapan City #BeFullyInformed  https://t.co/tUKGquw7t3,en,[],['http://bit.ly/2soyIuE'],[],0,1,0,['befullyinformed'],[],https://twitter.com/manilabulletin/status/962710397320081409,False,,0,,,,,,,,[],,,,
962707802442563584,962707802442563584,2018-02-11 23:20:01 Malay Peninsula Standard Time,2018-02-11,23:20:01,+0800,15375209,manilabulletin,Manila Bulletin News,,No new casinos for now #BeFullyInformed  https://t.co/Zd5K6rF0pp,en,[],['http://bit.ly/2srIY5A'],[],0,1,2,['befullyinformed'],[],https://twitter.com/manilabulletin/status/962707802442563584,False,,0,,,,,,,,[],,,,
962705296035663873,962705296035663873,2018-02-11 23:10:03 Malay Peninsula Standard Time,2018-02-11,23:10:03,+0800,15375209,manilabulletin,Manila Bulletin News,,Police shoot man during sword attack on Indonesian church #BeFullyInformed  https://t.co/VFRUpde1Dn,en,[],['http://bit.ly/2sojaXJ'],[],0,2,2,['befullyinformed'],[],https://twitter.com/manilabulletin/status/962705296035663873,False,,0,,,,,,,,[],,,,
962703090536402945,962703090536402945,2018-02-11 23:01:17 Malay Peninsula Standard Time,2018-02-11,23:01:17,+0800,15375209,manilabulletin,Manila Bulletin News,,Amazon revolutionizes delivery of Whole Foods groceries to consumers #BeFullyInformed  https://t.co/EkfzjiJRLx,en,[],['http://bit.ly/2Euo3Ue'],[],0,0,0,['befullyinformed'],[],https://twitter.com/manilabulletin/status/962703090536402945,False,,0,,,,,,,,[],,,,
962700262753349632,962700262753349632,2018-02-11 22:50:03 Malay Peninsula Standard Time,2018-02-11,22:50:03,+0800,15375209,manilabulletin,Manila Bulletin News,,Tensions between ‘Sex and the City’ stars burst into the open #BeFullyInformed  https://t.co/AnFbdUgYZU,en,[],['http://bit.ly/2sptAX0'],[],0,0,2,['befullyinformed'],[],https://twitter.com/manilabulletin/status/962700262753349632,False,,0,,,,,,,,[],,,,
962697735869693952,962697735869693952,2018-02-11 22:40:00 Malay Peninsula Standard Time,2018-02-11,22:40:00,+0800,15375209,manilabulletin,Manila Bulletin News,,It’s a match! #BeFullyInformed  https://t.co/dl8EwzHCdp,en,[],['http://bit.ly/2EzNRyc'],[],0,0,0,['befullyinformed'],[],https://twitter.com/manilabulletin/status/962697735869693952,False,,0,,,,,,,,[],,,,
962692709470425088,962692709470425088,2018-02-11 22:20:02 Malay Peninsula Standard Time,2018-02-11,22:20:02,+0800,15375209,manilabulletin,Manila Bulletin News,,Orlina at Manila House #BeFullyInformed  https://t.co/JzNoufIdkq,tl,[],['http://bit.ly/2EAwJYY'],[],0,0,0,['befullyinformed'],[],https://twitter.com/manilabulletin/status/962692709470425088,False,,0,,,,,,,,[],,,,
962690186009305088,962690186009305088,2018-02-11 22:10:00 Malay Peninsula Standard Time,2018-02-11,22:10:00,+0800,15375209,manilabulletin,Manila Bulletin News,,San Ildefonso college history: A century of holistic and competent catholic education #BeFullyInformed  https://t.co/RLBFnZIF3X,en,[],['http://bit.ly/2EA78Q6'],[],0,0,2,['befullyinformed'],[],https://twitter.com/manilabulletin/status/962690186009305088,False,,0,,,,,,,,[],,,,
962687901485223936,962687901485223936,2018-02-11 22:00:56 Malay Peninsula Standard Time,2018-02-11,22:00:56,+0800,15375209,manilabulletin,Manila Bulletin News,,Striegl shares training secret to produce world class athletes #BeFullyInformed  https://t.co/AXiwwZetX8,en,[],['http://bit.ly/2EAjTKs'],[],0,0,1,['befullyinformed'],[],https://twitter.com/manilabulletin/status/962687901485223936,False,,0,,,,,,,,[],,,,
962685153133891584,962685153133891584,2018-02-11 21:50:00 Malay Peninsula Standard Time,2018-02-11,21:50:00,+0800,15375209,manilabulletin,Manila Bulletin News,,Trump tells Democrats to refile probe memo #BeFullyInformed   https://t.co/EBpqnPDy6p,en,[],['https://news.mb.com.ph/2018/02/11/trump-tells-democrats-to-refile-probe-memo/'],[],0,0,0,['befullyinformed'],[],https://twitter.com/manilabulletin/status/962685153133891584,False,,0,,,,,,,,[],,,,
962682636345933829,962682636345933829,2018-02-11 21:40:00 Malay Peninsula Standard Time,2018-02-11,21:40:00,+0800,15375209,manilabulletin,Manila Bulletin News,,Kim Jong Un invites South Korean president for summit #BeFullyInformed  https://t.co/9mZI05Y7Ju,en,[],['http://bit.ly/2EuNo0j'],[],0,4,15,['befullyinformed'],[],https://twitter.com/manilabulletin/status/962682636345933829,False,,0,,,,,,,,[],,,,
962680129351766016,962680129351766016,2018-02-11 21:30:03 Malay Peninsula Standard Time,2018-02-11,21:30:03,+0800,15375209,manilabulletin,Manila Bulletin News,,Duterte unfazed by ICC probe #BeFullyInformed  https://t.co/NIdtHHdGTV,en,[],['http://bit.ly/2smcQQH'],[],1,1,6,['befullyinformed'],[],https://twitter.com/manilabulletin/status/962680129351766016,False,,0,,,,,,,,[],,,,
962677605643247616,962677605643247616,2018-02-11 21:20:01 Malay Peninsula Standard Time,2018-02-11,21:20:01,+0800,15375209,manilabulletin,Manila Bulletin News,,UFC 221: Romero knocks out Rockhold #BeFullyInformed  https://t.co/aJ6HWGe7XC,en,[],['http://bit.ly/2smoLhb'],[],0,0,0,['befullyinformed'],[],https://twitter.com/manilabulletin/status/962677605643247616,False,,0,,,,,,,,[],,,,
962675086795952128,962675086795952128,2018-02-11 21:10:00 Malay Peninsula Standard Time,2018-02-11,21:10:00,+0800,15375209,manilabulletin,Manila Bulletin News,,Carapiet reelected FIM prexy #BeFullyInformed  https://t.co/iU9TNsMfDL,en,[],['http://bit.ly/2sjDvxC'],[],0,0,1,['befullyinformed'],[],https://twitter.com/manilabulletin/status/962675086795952128,False,,0,,,,,,,,[],,,,
962672644154937344,962672644154937344,2018-02-11 21:00:18 Malay Peninsula Standard Time,2018-02-11,21:00:18,+0800,15375209,manilabulletin,Manila Bulletin News,,Airborne canine #BeFullyInformed  https://t.co/Of5xaM5ESH,en,[],['http://bit.ly/2smW9Vh'],[],0,0,5,['befullyinformed'],[],https://twitter.com/manilabulletin/status/962672644154937344,False,,0,,,,,,,,[],,,,
962671175364046848,962594219507441664,2018-02-11 20:54:28 Malay Peninsula Standard Time,2018-02-11,20:54:28,+0800,15375209,manilabulletin,Manila Bulletin News,,TINYENTE @LA_Tenorio led @barangayginebra with 27 points and 11 assists as the Kings improve to 5-4 while @theTNTnation fell to 4-5 in the @pbaconnect PHCup | via @batangBOYAA,en,"[{'screen_name': 'la_tenorio', 'name': 'l.a tenorio', 'id': '70124130'}, {'screen_name': 'barangayginebra', 'name': 'barangay ginebra', 'id': '156097483'}, {'screen_name': 'thetntnation', 'name': 'tnt tropang texters', 'id': '261831870'}, {'screen_name': 'pbaconnect', 'name': 'pba', 'id': '208326472'}, {'screen_name': 'batangboyaa', 'name': 'waylon galvez', 'id': '70859657'}]",[],[],0,0,2,[],[],https://twitter.com/manilabulletin/status/962671175364046848,False,,0,,,,,,,,[],,,,
962671095747719168,962594219507441664,2018-02-11 20:54:09 Malay Peninsula Standard Time,2018-02-11,20:54:09,+0800,15375209,manilabulletin,Manila Bulletin News,,The @barangayginebra KINGS hammer a convincing 93-78 win against @theTNTnation in the @pbaconnect PHCup | via @batangBOYAA,en,"[{'screen_name': 'barangayginebra', 'name': 'barangay ginebra', 'id': '156097483'}, {'screen_name': 'thetntnation', 'name': 'tnt tropang texters', 'id': '261831870'}, {'screen_name': 'pbaconnect', 'name': 'pba', 'id': '208326472'}, {'screen_name': 'batangboyaa', 'name': 'waylon galvez', 'id': '70859657'}]",[],[],1,0,1,[],[],https://twitter.com/manilabulletin/status/962671095747719168,False,,0,,,,,,,,[],,,,
962670052653879296,962670052653879296,2018-02-11 20:50:00 Malay Peninsula Standard Time,2018-02-11,20:50:00,+0800,15375209,manilabulletin,Manila Bulletin News,,Ancajas targets matchups with elite super-flyweights #BeFullyInformed  https://t.co/X4I4yl9quO,en,[],['http://bit.ly/2sobHrH'],[],0,1,2,['befullyinformed'],[],https://twitter.com/manilabulletin/status/962670052653879296,False,,0,,,,,,,,[],,,,
962667544879554560,962667544879554560,2018-02-11 20:40:02 Malay Peninsula Standard Time,2018-02-11,20:40:02,+0800,15375209,manilabulletin,Manila Bulletin News,,Nation’s teachers get pay assurance #BeFullyInformed  https://t.co/fUmoXyGkIR,en,[],['http://bit.ly/2EAiB24'],[],1,2,6,['befullyinformed'],[],https://twitter.com/manilabulletin/status/962667544879554560,False,,0,,,,,,,,[],,,,
962665627168120833,962665268886437889,2018-02-11 20:32:25 Malay Peninsula Standard Time,2018-02-11,20:32:25,+0800,15375209,manilabulletin,Manila Bulletin News,,UPDATE: All emergency response units alterted and on standby.  All flood-prone barangays are being alerted. | via Zea Capistrano,en,[],[],[],0,0,1,[],[],https://twitter.com/manilabulletin/status/962665627168120833,False,,0,,,,,,,,[],,,,
962665268886437889,962665268886437889,2018-02-11 20:31:00 Malay Peninsula Standard Time,2018-02-11,20:31:00,+0800,15375209,manilabulletin,Manila Bulletin News,,WEATHER ADVISORY:   Davao City Disaster Risk Reduction and Management Office/Disaster Monitoring Office on alert now:  Monitoring movement of Tropical Storm Sanba (Basyang). | via Zea Capistrano  Story to follow:  https://t.co/LkgHoZBdn5  https://t.co/gkTFlWvgs6,en,[],['http://www.mb.com.ph'],['https://pbs.twimg.com/media/DVwS6lrVoAAs8ns.jpg'],1,2,2,[],[],https://twitter.com/manilabulletin/status/962665268886437889,False,,1,https://pbs.twimg.com/media/DVwS6lrVoAAs8ns.jpg,,,,,,,[],,,,
962665060387774464,962665060387774464,2018-02-11 20:30:10 Malay Peninsula Standard Time,2018-02-11,20:30:10,+0800,15375209,manilabulletin,Manila Bulletin News,,Big Bad Wolf Book Fair At World Trade Center #BeFullyInformed  https://t.co/R5drmybvG0,en,[],['http://bit.ly/2sjxH74'],[],0,0,2,['befullyinformed'],[],https://twitter.com/manilabulletin/status/962665060387774464,False,,0,,,,,,,,[],,,,
962662505930809346,962662505930809346,2018-02-11 20:20:01 Malay Peninsula Standard Time,2018-02-11,20:20:01,+0800,15375209,manilabulletin,Manila Bulletin News,,Buhain supports Philippine Army-Bicycology cycling team #BeFullyInformed  https://t.co/52rbriDRZ9,en,[],['http://bit.ly/2EuLA7v'],[],0,0,1,['befullyinformed'],[],https://twitter.com/manilabulletin/status/962662505930809346,False,,0,,,,,,,,[],,,,
962659986894663680,962659986894663680,2018-02-11 20:10:00 Malay Peninsula Standard Time,2018-02-11,20:10:00,+0800,15375209,manilabulletin,Manila Bulletin News,,NBA: Kerr becomes fastest coach to reach 250 wins #BeFullyInformed  https://t.co/AGUETjOnN0,en,[],['http://bit.ly/2Eyp6Co'],[],0,1,7,['befullyinformed'],[],https://twitter.com/manilabulletin/status/962659986894663680,False,,0,,,,,,,,[],,,,
962657066941730817,962656935710359552,2018-02-11 19:58:24 Malay Peninsula Standard Time,2018-02-11,19:58:24,+0800,15375209,manilabulletin,Manila Bulletin News,,"Duterte gives priority to right to life of OFWs, will not allow  further inhumane treatment in Kuwait - @attyharryroque | via @GenKabiling",en,"[{'screen_name': 'attyharryroque', 'name': 'harry roque', 'id': '45319984'}, {'screen_name': 'genkabiling', 'name': 'genkabiling', 'id': '20912261'}]",[],[],1,0,2,[],[],https://twitter.com/manilabulletin/status/962657066941730817,False,,0,,,,,,,,[],,,,
962656935710359552,962656935710359552,2018-02-11 19:57:53 Malay Peninsula Standard Time,2018-02-11,19:57:53,+0800,15375209,manilabulletin,Manila Bulletin News,,".@attyharryroque says repatriated workers from Kuwait may be deployed to more humane countries such as Oman, Bahrain | via @GenKabiling",en,"[{'screen_name': 'attyharryroque', 'name': 'harry roque', 'id': '45319984'}, {'screen_name': 'genkabiling', 'name': 'genkabiling', 'id': '20912261'}]",[],[],1,0,1,[],[],https://twitter.com/manilabulletin/status/962656935710359552,False,,0,,,,,,,,[],,,,
962654956674273281,962654956674273281,2018-02-11 19:50:01 Malay Peninsula Standard Time,2018-02-11,19:50:01,+0800,15375209,manilabulletin,Manila Bulletin News,,CA stops suspension of 4 ERC commissioners #BeFullyInformed  https://t.co/R5Q0kL3DJr,en,[],['https://news.mb.com.ph/2018/02/11/ca-stops-suspension-of-4-erc-commissioners/'],[],1,0,1,['befullyinformed'],[],https://twitter.com/manilabulletin/status/962654956674273281,False,,0,,,,,,,,[],,,,
962652440175808512,962652440175808512,2018-02-11 19:40:01 Malay Peninsula Standard Time,2018-02-11,19:40:01,+0800,15375209,manilabulletin,Manila Bulletin News,,Galvez: BBL will ‘significantly’ lower terror threat in Mindanao #BeFullyInformed  https://t.co/K0tkt29y0V,en,[],['https://news.mb.com.ph/2018/02/11/galvez-bbl-will-significantly-lower-terror-threat-in-mindanao'],[],0,0,1,['befullyinformed'],[],https://twitter.com/manilabulletin/status/962652440175808512,False,,0,,,,,,,,[],,,,
962642479865614336,962642479865614336,2018-02-11 19:00:26 Malay Peninsula Standard Time,2018-02-11,19:00:26,+0800,15375209,manilabulletin,Manila Bulletin News,,Red Cross delegation visits students in tents #BeFullyInformed  https://t.co/nj63iVEbpP,en,[],['https://news.mb.com.ph/2018/02/11/red-cross-delegation-visits-students-in-tents/'],[],0,0,3,['befullyinformed'],[],https://twitter.com/manilabulletin/status/962642479865614336,False,,0,,,,,,,,[],,,,
962639965262823426,962594219507441664,2018-02-11 18:50:27 Malay Peninsula Standard Time,2018-02-11,18:50:27,+0800,15375209,manilabulletin,Manila Bulletin News,,@pbaconnect @NLEX_FamBam @Alaska_Aces @barangayginebra @theTNTnation @TheBigDome @batangBOYAA The win of @NLEX_FamBam extends its win streak to three for a 5-4 card and in the way ends @Alaska_Aces streak to six for a 6-3 record - tied with @M_Hotshots for second and third places behind 6-2 @SMBeermenTeam in the @pbaconnect PHCup | via @batangBOYAA,en,"[{'screen_name': 'nlex_fambam', 'name': 'nlex road warriors', 'id': '2754095428'}, {'screen_name': 'alaska_aces', 'name': 'alaska aces', 'id': '91253069'}, {'screen_name': 'm_hotshots', 'name': 'magnolia pambansang manok hotshots', 'id': '834448326'}, {'screen_name': 'smbeermenteam', 'name': 'sanmiguelbeermen', 'id': '386348792'}, {'screen_name': 'pbaconnect', 'name': 'pba', 'id': '208326472'}, {'screen_name': 'batangboyaa', 'name': 'waylon galvez', 'id': '70859657'}]",[],[],1,0,1,[],[],https://twitter.com/manilabulletin/status/962639965262823426,False,,0,,,,,,,,"[{'screen_name': 'pbaconnect', 'name': 'PBA', 'id': '208326472'}, {'screen_name': 'NLEX_FamBam', 'name': 'NLEX ROAD WARRIORS', 'id': '2754095428'}, {'screen_name': 'Alaska_Aces', 'name': 'Alaska Aces', 'id': '91253069'}, {'screen_name': 'barangayginebra', 'name': 'Barangay Ginebra', 'id': '156097483'}, {'screen_name': 'theTNTnation', 'name': 'TNT TROPANG TEXTERS', 'id': '261831870'}, {'screen_name': 'TheBigDome', 'name': 'SmartAranetaColiseum', 'id': '270834532'}, {'screen_name': 'batangBOYAA', 'name': 'Waylon Galvez', 'id': '70859657'}]",,,,
962639856508776448,962639856508776448,2018-02-11 18:50:01 Malay Peninsula Standard Time,2018-02-11,18:50:01,+0800,15375209,manilabulletin,Manila Bulletin News,,New chapter begins for winners of ‘The Unit’ #BeFullyInformed  https://t.co/CEC2xc66pB,en,[],['https://entertainment.mb.com.ph/2018/02/11/new-chapter-begins-for-winners-of-the-unit/'],[],0,0,4,['befullyinformed'],[],https://twitter.com/manilabulletin/status/962639856508776448,False,,0,,,,,,,,[],,,,
962639852108890113,962594219507441664,2018-02-11 18:50:00 Malay Peninsula Standard Time,2018-02-11,18:50:00,+0800,15375209,manilabulletin,Manila Bulletin News,,@pbaconnect @NLEX_FamBam @Alaska_Aces @barangayginebra @theTNTnation @TheBigDome @batangBOYAA The @NLEX_FamBam survives a late charge by @Alaska_Aces with a 96-89 win in the @pbaconnect PHCup | via @batangBOYAA,en,"[{'screen_name': 'nlex_fambam', 'name': 'nlex road warriors', 'id': '2754095428'}, {'screen_name': 'alaska_aces', 'name': 'alaska aces', 'id': '91253069'}, {'screen_name': 'pbaconnect', 'name': 'pba', 'id': '208326472'}, {'screen_name': 'batangboyaa', 'name': 'waylon galvez', 'id': '70859657'}]",[],[],1,0,1,[],[],https://twitter.com/manilabulletin/status/962639852108890113,False,,0,,,,,,,,"[{'screen_name': 'pbaconnect', 'name': 'PBA', 'id': '208326472'}, {'screen_name': 'NLEX_FamBam', 'name': 'NLEX ROAD WARRIORS', 'id': '2754095428'}, {'screen_name': 'Alaska_Aces', 'name': 'Alaska Aces', 'id': '91253069'}, {'screen_name': 'barangayginebra', 'name': 'Barangay Ginebra', 'id': '156097483'}, {'screen_name': 'theTNTnation', 'name': 'TNT TROPANG TEXTERS', 'id': '261831870'}, {'screen_name': 'TheBigDome', 'name': 'SmartAranetaColiseum', 'id': '270834532'}, {'screen_name': 'batangBOYAA', 'name': 'Waylon Galvez', 'id': '70859657'}]",,,,
962637340815560704,962637340815560704,2018-02-11 18:40:01 Malay Peninsula Standard Time,2018-02-11,18:40:01,+0800,15375209,manilabulletin,Manila Bulletin News,,Services of SAF might no longer be needed at Bilibid in a few months #BeFullyInformed  https://t.co/NTNcouSsb0,en,[],['https://news.mb.com.ph/2018/02/11/servicesofsaf-might-no-longer-be-needed-at-bilibid-in-a-few-months/'],[],0,0,1,['befullyinformed'],[],https://twitter.com/manilabulletin/status/962637340815560704,False,,0,,,,,,,,[],,,,
962636391787016193,962636391787016193,2018-02-11 18:36:15 Malay Peninsula Standard Time,2018-02-11,18:36:15,+0800,15375209,manilabulletin,Manila Bulletin News,,BREAKING: Tropical cyclone warning Signal No. 1 raised over 4 provinces in Mindanao #BeFullyInformed  https://t.co/GPvHraX0os,en,[],['https://news.mb.com.ph/2018/02/11/tropical-cyclone-warning-signal-no-1-raised-over-4-provinces-in-mindanao/'],[],0,10,10,['befullyinformed'],[],https://twitter.com/manilabulletin/status/962636391787016193,False,,0,,,,,,,,[],,,,
962634853173940225,962634853173940225,2018-02-11 18:30:08 Malay Peninsula Standard Time,2018-02-11,18:30:08,+0800,15375209,manilabulletin,Manila Bulletin News,,Work gets underway to ensure that food security is attained in Siargao #BeFullyInformed  https://t.co/Ue4MhQCmsb,en,[],['https://news.mb.com.ph/2018/02/11/work-gets-underway-to-ensure-that-food-security-is-attained-in-siargao/'],[],0,0,3,['befullyinformed'],[],https://twitter.com/manilabulletin/status/962634853173940225,False,,0,,,,,,,,[],,,,
962634845812862976,962634845812862976,2018-02-11 18:30:06 Malay Peninsula Standard Time,2018-02-11,18:30:06,+0800,15375209,manilabulletin,Manila Bulletin News,,"Duterte warns airport, security personnel against corruption #BeFullyInformed  https://t.co/1Jidxr5N3h",en,[],['https://news.mb.com.ph/2018/02/11/duterte-warns-airport-security-personnel-against-corruption/'],[],2,0,5,['befullyinformed'],[],https://twitter.com/manilabulletin/status/962634845812862976,False,,0,,,,,,,,[],,,,
962632307147530240,962632307147530240,2018-02-11 18:20:01 Malay Peninsula Standard Time,2018-02-11,18:20:01,+0800,15375209,manilabulletin,Manila Bulletin News,,"ROUNDUP: News in and around Metro Manila (Feb. 11, 2018) #BeFullyInformed  https://t.co/pnyMZgjdWU",en,[],['https://news.mb.com.ph/2018/02/11/roundup-news-in-and-around-metro-manila-feb-11-2018/'],[],0,0,2,['befullyinformed'],[],https://twitter.com/manilabulletin/status/962632307147530240,False,,0,,,,,,,,[],,,,
962629791651450881,962629791651450881,2018-02-11 18:10:01 Malay Peninsula Standard Time,2018-02-11,18:10:01,+0800,15375209,manilabulletin,Manila Bulletin News,,CAAP launches training courses for elite aviation professionals #BeFullyInformed  https://t.co/f5O8wfnYuB,en,[],['https://news.mb.com.ph/2018/02/11/caap-launches-training-courses-for-elite-aviation-professionals/'],[],0,0,0,['befullyinformed'],[],https://twitter.com/manilabulletin/status/962629791651450881,False,,0,,,,,,,,[],,,,
962627412461867008,962627412461867008,2018-02-11 18:00:34 Malay Peninsula Standard Time,2018-02-11,18:00:34,+0800,15375209,manilabulletin,Manila Bulletin News,,House exec backs preferential treatment for 3rd telco player #BeFullyInformed  https://t.co/DfkCSDoyGr,en,[],['https://news.mb.com.ph/2018/02/11/house-exec-backs-preferential-treatment-for-3rd-telco-player/'],[],0,0,0,['befullyinformed'],[],https://twitter.com/manilabulletin/status/962627412461867008,False,,0,,,,,,,,[],,,,
962624754644602880,962624754644602880,2018-02-11 17:50:00 Malay Peninsula Standard Time,2018-02-11,17:50:00,+0800,15375209,manilabulletin,Manila Bulletin News,,Duterte: PH still has friendly ties with Canada #BeFullyInformed  https://t.co/UEazYvltkA,en,[],['https://news.mb.com.ph/2018/02/11/duterte-ph-still-has-friendly-ties-with-canada/'],[],0,3,4,['befullyinformed'],[],https://twitter.com/manilabulletin/status/962624754644602880,False,,0,,,,,,,,[],,,,
